Date,Price,Open,High,Low,Vol.,Change,Price_log
2020-12-15,19434.9,19434.9,19434.9,19434.9,98390,0.84,9.874825698
2020-12-16,21352.2,21352.2,21352.2,21352.2,199810,9.87,9.968910058
2020-12-17,22825.4,22825.4,22825.4,22825.4,310740,6.9,10.03562923
2020-12-18,23127.9,23127.9,23127.9,23127.9,131800,1.33,10.04879496
2020-12-19,23844,23844,23844,23844,133880,3.1,10.07928789
2020-12-20,23474.9,23474.9,23474.9,23474.9,114090,-1.55,10.06368704
2020-12-21,22728.5,22728.5,22728.5,22728.5,154690,-3.18,10.03137492
2020-12-22,23823.2,23823.2,23823.2,23823.2,130750,4.82,10.07841517
2020-12-23,23257.9,23257.9,23257.9,23257.9,178470,-2.37,10.05440014
2020-12-24,23736.5,23736.5,23736.5,23736.5,104590,2.06,10.07476923
2020-12-25,24689.6,24689.6,24689.6,24689.6,2400,4.02,10.11413738
2020-12-26,26454.4,26454.4,26454.4,26454.4,155770,7.15,10.18317778
2020-12-27,26261.3,26261.3,26261.3,26261.3,231230,-0.73,10.17585165
2020-12-28,27057.8,27057.8,27057.8,27057.8,126980,3.03,10.2057306
2020-12-29,27376,27376,27376,27376,119570,1.18,10.217422
2020-12-30,28868.7,28868.7,28868.7,28868.7,159820,5.45,10.27051324
2020-12-31,28949.4,28949.4,28949.4,28949.4,136690,0.28,10.27330476
